sep=;
Office Code;IA Number;National Number;Event Type;Event Date;
CN;PCT/EP2023/062129;202380036514.X;D;;
CN;PCT/EP2023/062129;202380036514.X;G;;
CN;PCT/EP2023/062129;202380036514.X;R;;
CN;PCT/EP2023/062129;202380036514.X;W;;
CN;PCT/EP2023/062140;202380036303.6;C;;
CN;PCT/EP2023/062140;202380036303.6;D;;
CN;PCT/EP2023/062140;202380036303.6;G;;
CN;PCT/EP2023/062140;202380036303.6;R;;
CN;PCT/EP2023/062140;202380036303.6;W;;
CN;PCT/EP2023/062177;202380036228.3;C;;
CN;PCT/EP2023/062177;202380036228.3;D;;
CN;PCT/EP2023/062177;202380036228.3;G;;
CN;PCT/EP2023/062177;202380036228.3;R;;
CN;PCT/EP2023/062177;202380036228.3;W;;
CN;PCT/EP2023/062200;202380035990.X;C;;
CN;PCT/EP2023/062200;202380035990.X;D;;
CN;PCT/EP2023/062200;202380035990.X;G;;
CN;PCT/EP2023/062200;202380035990.X;R;;
CN;PCT/EP2023/062200;202380035990.X;W;;
CN;PCT/EP2023/062202;202380036730.4;C;;
CN;PCT/EP2023/062202;202380036730.4;D;;
CN;PCT/EP2023/062202;202380036730.4;G;;
CN;PCT/EP2023/062202;202380036730.4;R;;
CN;PCT/EP2023/062202;202380036730.4;W;;
CN;PCT/EP2023/062232;202380038198.X;C;;
CN;PCT/EP2023/062232;202380038198.X;D;;
CN;PCT/EP2023/062232;202380038198.X;G;;
CN;PCT/EP2023/062232;202380038198.X;R;;
CN;PCT/EP2023/062232;202380038198.X;W;;
CN;PCT/EP2023/062277;202380036975.7;C;;
CN;PCT/EP2023/062277;202380036975.7;D;;
CN;PCT/EP2023/062277;202380036975.7;G;;
CN;PCT/EP2023/062277;202380036975.7;R;;
CN;PCT/EP2023/062277;202380036975.7;W;;
CN;PCT/EP2023/062304;202380039308.4;C;;
CN;PCT/EP2023/062304;202380039308.4;D;;
CN;PCT/EP2023/062304;202380039308.4;G;;
CN;PCT/EP2023/062304;202380039308.4;R;;
CN;PCT/EP2023/062304;202380039308.4;W;;
CN;PCT/EP2023/062374;202380039100.2;C;;
CN;PCT/EP2023/062374;202380039100.2;D;;
CN;PCT/EP2023/062374;202380039100.2;G;;
CN;PCT/EP2023/062374;202380039100.2;R;;
CN;PCT/EP2023/062374;202380039100.2;W;;
CN;PCT/EP2023/062385;202380037078.8;C;;
CN;PCT/EP2023/062385;202380037078.8;D;;
CN;PCT/EP2023/062385;202380037078.8;G;;
CN;PCT/EP2023/062385;202380037078.8;R;;
CN;PCT/EP2023/062385;202380037078.8;W;;
CN;PCT/EP2023/062391;202380039513.0;C;;
CN;PCT/EP2023/062391;202380039513.0;D;;
CN;PCT/EP2023/062391;202380039513.0;G;;
CN;PCT/EP2023/062391;202380039513.0;R;;
CN;PCT/EP2023/062391;202380039513.0;W;;
CN;PCT/EP2023/062403;202380035633.3;C;;
CN;PCT/EP2023/062403;202380035633.3;D;;
CN;PCT/EP2023/062403;202380035633.3;G;;
CN;PCT/EP2023/062403;202380035633.3;R;;
CN;PCT/EP2023/062403;202380035633.3;W;;
CN;PCT/EP2023/062432;202380038476.1;C;;
CN;PCT/EP2023/062432;202380038476.1;D;;
CN;PCT/EP2023/062432;202380038476.1;G;;
CN;PCT/EP2023/062432;202380038476.1;R;;
CN;PCT/EP2023/062432;202380038476.1;W;;
CN;PCT/EP2023/062495;202380039365.2;C;;
CN;PCT/EP2023/062495;202380039365.2;D;;
CN;PCT/EP2023/062495;202380039365.2;G;;
CN;PCT/EP2023/062495;202380039365.2;R;;
CN;PCT/EP2023/062495;202380039365.2;W;;
CN;PCT/EP2023/062511;202380039508.X;C;;
CN;PCT/EP2023/062511;202380039508.X;D;;
CN;PCT/EP2023/062511;202380039508.X;G;;
CN;PCT/EP2023/062511;202380039508.X;R;;
CN;PCT/EP2023/062511;202380039508.X;W;;
CN;PCT/EP2023/062552;202380035738.9;C;;
CN;PCT/EP2023/062552;202380035738.9;D;;
CN;PCT/EP2023/062552;202380035738.9;G;;
CN;PCT/EP2023/062552;202380035738.9;R;;
CN;PCT/EP2023/062552;202380035738.9;W;;
CN;PCT/EP2023/062556;202380037258.6;C;;
CN;PCT/EP2023/062556;202380037258.6;D;;
CN;PCT/EP2023/062556;202380037258.6;G;;
CN;PCT/EP2023/062556;202380037258.6;R;;
CN;PCT/EP2023/062556;202380037258.6;W;;
CN;PCT/EP2023/062589;202380036701.8;C;;
CN;PCT/EP2023/062589;202380036701.8;D;;
CN;PCT/EP2023/062589;202380036701.8;G;;
CN;PCT/EP2023/062589;202380036701.8;R;;
CN;PCT/EP2023/062589;202380036701.8;W;;
CN;PCT/EP2023/062618;202380031196.8;C;;
CN;PCT/EP2023/062618;202380031196.8;D;;
CN;PCT/EP2023/062618;202380031196.8;G;;
CN;PCT/EP2023/062618;202380031196.8;R;;
CN;PCT/EP2023/062618;202380031196.8;W;;
CN;PCT/EP2023/062672;202380039200.5;C;;
CN;PCT/EP2023/062672;202380039200.5;D;;
CN;PCT/EP2023/062672;202380039200.5;G;;
CN;PCT/EP2023/062672;202380039200.5;R;;
CN;PCT/EP2023/062672;202380039200.5;W;;
CN;PCT/EP2023/062761;202380035941.6;C;;
CN;PCT/EP2023/062761;202380035941.6;D;;
CN;PCT/EP2023/062761;202380035941.6;G;;
CN;PCT/EP2023/062761;202380035941.6;R;;
CN;PCT/EP2023/062761;202380035941.6;W;;
CN;PCT/EP2023/062966;202380036296.X;C;;
CN;PCT/EP2023/062966;202380036296.X;D;;
CN;PCT/EP2023/062966;202380036296.X;G;;
CN;PCT/EP2023/062966;202380036296.X;R;;
CN;PCT/EP2023/062966;202380036296.X;W;;
CN;PCT/EP2023/062986;202380032165.4;C;;
CN;PCT/EP2023/062986;202380032165.4;D;;
CN;PCT/EP2023/062986;202380032165.4;G;;
CN;PCT/EP2023/062986;202380032165.4;R;;
CN;PCT/EP2023/062986;202380032165.4;W;;
CN;PCT/EP2023/063016;202380035798.0;C;;
CN;PCT/EP2023/063016;202380035798.0;D;;
CN;PCT/EP2023/063016;202380035798.0;G;;
CN;PCT/EP2023/063016;202380035798.0;R;;
CN;PCT/EP2023/063016;202380035798.0;W;;
CN;PCT/EP2023/063018;202380039853.3;C;;
CN;PCT/EP2023/063018;202380039853.3;D;;
CN;PCT/EP2023/063018;202380039853.3;G;;
CN;PCT/EP2023/063018;202380039853.3;R;;
CN;PCT/EP2023/063018;202380039853.3;W;;
CN;PCT/EP2023/063046;202380034056.6;C;;
CN;PCT/EP2023/063046;202380034056.6;D;;
CN;PCT/EP2023/063046;202380034056.6;G;;
CN;PCT/EP2023/063046;202380034056.6;R;;
CN;PCT/EP2023/063046;202380034056.6;W;;
CN;PCT/EP2023/063133;202380038244.6;C;;
CN;PCT/EP2023/063133;202380038244.6;D;;
CN;PCT/EP2023/063133;202380038244.6;G;;
CN;PCT/EP2023/063133;202380038244.6;R;;
CN;PCT/EP2023/063133;202380038244.6;W;;
CN;PCT/EP2023/063137;202380035792.3;C;;
CN;PCT/EP2023/063137;202380035792.3;D;;
CN;PCT/EP2023/063137;202380035792.3;G;;
CN;PCT/EP2023/063137;202380035792.3;R;;
CN;PCT/EP2023/063137;202380035792.3;W;;
CN;PCT/EP2023/063138;202380035793.8;C;;
CN;PCT/EP2023/063138;202380035793.8;D;;
CN;PCT/EP2023/063138;202380035793.8;G;;
CN;PCT/EP2023/063138;202380035793.8;R;;
CN;PCT/EP2023/063138;202380035793.8;W;;
CN;PCT/EP2023/063140;202380035794.2;C;;
CN;PCT/EP2023/063140;202380035794.2;D;;
CN;PCT/EP2023/063140;202380035794.2;G;;
CN;PCT/EP2023/063140;202380035794.2;R;;
CN;PCT/EP2023/063140;202380035794.2;W;;
CN;PCT/EP2023/063141;202380036075.2;C;;
CN;PCT/EP2023/063141;202380036075.2;D;;
CN;PCT/EP2023/063141;202380036075.2;G;;
CN;PCT/EP2023/063141;202380036075.2;R;;
CN;PCT/EP2023/063141;202380036075.2;W;;
CN;PCT/EP2023/063142;202380036078.6;C;;
CN;PCT/EP2023/063142;202380036078.6;D;;
CN;PCT/EP2023/063142;202380036078.6;G;;
CN;PCT/EP2023/063142;202380036078.6;R;;
CN;PCT/EP2023/063142;202380036078.6;W;;
CN;PCT/EP2023/063209;202380038828.3;C;;
CN;PCT/EP2023/063209;202380038828.3;D;;
CN;PCT/EP2023/063209;202380038828.3;G;;
CN;PCT/EP2023/063209;202380038828.3;R;;
CN;PCT/EP2023/063209;202380038828.3;W;;
CN;PCT/EP2023/063288;202380038988.8;C;;
CN;PCT/EP2023/063288;202380038988.8;D;;
CN;PCT/EP2023/063288;202380038988.8;G;;
CN;PCT/EP2023/063288;202380038988.8;R;;
CN;PCT/EP2023/063288;202380038988.8;W;;
CN;PCT/EP2023/063325;202380036108.3;C;;
CN;PCT/EP2023/063325;202380036108.3;D;;
CN;PCT/EP2023/063325;202380036108.3;G;;
CN;PCT/EP2023/063325;202380036108.3;R;;
CN;PCT/EP2023/063325;202380036108.3;W;;
CN;PCT/EP2023/063549;202380037110.2;C;;
CN;PCT/EP2023/063549;202380037110.2;D;;
CN;PCT/EP2023/063549;202380037110.2;G;;
CN;PCT/EP2023/063549;202380037110.2;R;;
CN;PCT/EP2023/063549;202380037110.2;W;;
CN;PCT/EP2023/063635;202380035593.2;C;;
CN;PCT/EP2023/063635;202380035593.2;D;;
CN;PCT/EP2023/063635;202380035593.2;G;;
CN;PCT/EP2023/063635;202380035593.2;R;;
CN;PCT/EP2023/063635;202380035593.2;W;;
CN;PCT/EP2023/063921;202380037774.9;C;;
CN;PCT/EP2023/063921;202380037774.9;D;;
CN;PCT/EP2023/063921;202380037774.9;G;;
CN;PCT/EP2023/063921;202380037774.9;R;;
CN;PCT/EP2023/063921;202380037774.9;W;;
CN;PCT/EP2023/064546;202380037118.9;C;;
CN;PCT/EP2023/064546;202380037118.9;D;;
CN;PCT/EP2023/064546;202380037118.9;G;;
CN;PCT/EP2023/064546;202380037118.9;R;;
CN;PCT/EP2023/064546;202380037118.9;W;;
CN;PCT/EP2023/064678;202380030579.3;C;;
CN;PCT/EP2023/064678;202380030579.3;D;;
CN;PCT/EP2023/064678;202380030579.3;G;;
CN;PCT/EP2023/064678;202380030579.3;R;;
CN;PCT/EP2023/064678;202380030579.3;W;;
CN;PCT/EP2023/066109;202380035153.7;C;;
CN;PCT/EP2023/066109;202380035153.7;D;;
CN;PCT/EP2023/066109;202380035153.7;G;;
CN;PCT/EP2023/066109;202380035153.7;R;;
CN;PCT/EP2023/066109;202380035153.7;W;;
CN;PCT/EP2023/066774;202380035969.X;C;;
CN;PCT/EP2023/066774;202380035969.X;D;;
CN;PCT/EP2023/066774;202380035969.X;G;;
CN;PCT/EP2023/066774;202380035969.X;R;;
CN;PCT/EP2023/066774;202380035969.X;W;;
CN;PCT/EP2023/066988;202380035996.7;C;;
CN;PCT/EP2023/066988;202380035996.7;D;;
CN;PCT/EP2023/066988;202380035996.7;G;;
CN;PCT/EP2023/066988;202380035996.7;R;;
CN;PCT/EP2023/066988;202380035996.7;W;;
CN;PCT/EP2023/067347;202380035984.4;C;;
CN;PCT/EP2023/067347;202380035984.4;D;;
CN;PCT/EP2023/067347;202380035984.4;G;;
CN;PCT/EP2023/067347;202380035984.4;R;;
CN;PCT/EP2023/067347;202380035984.4;W;;
CN;PCT/EP2023/067416;202380035064.2;C;;
CN;PCT/EP2023/067416;202380035064.2;D;;
CN;PCT/EP2023/067416;202380035064.2;G;;
CN;PCT/EP2023/067416;202380035064.2;R;;
CN;PCT/EP2023/067416;202380035064.2;W;;
CN;PCT/EP2023/067442;202380035988.2;C;;
CN;PCT/EP2023/067442;202380035988.2;D;;
CN;PCT/EP2023/067442;202380035988.2;G;;
CN;PCT/EP2023/067442;202380035988.2;R;;
CN;PCT/EP2023/067442;202380035988.2;W;;
CN;PCT/EP2023/067583;202380029310.3;C;;
CN;PCT/EP2023/067583;202380029310.3;D;;
CN;PCT/EP2023/067583;202380029310.3;G;;
CN;PCT/EP2023/067583;202380029310.3;R;;
CN;PCT/EP2023/067583;202380029310.3;W;;
CN;PCT/EP2023/067607;202380035982.5;C;;
CN;PCT/EP2023/067607;202380035982.5;D;;
CN;PCT/EP2023/067607;202380035982.5;G;;
CN;PCT/EP2023/067607;202380035982.5;R;;
CN;PCT/EP2023/067607;202380035982.5;W;;
CN;PCT/EP2023/067676;202380036919.3;C;;
CN;PCT/EP2023/067676;202380036919.3;D;;
CN;PCT/EP2023/067676;202380036919.3;G;;
CN;PCT/EP2023/067676;202380036919.3;R;;
CN;PCT/EP2023/067676;202380036919.3;W;;
CN;PCT/EP2023/068149;202380034574.8;C;;
CN;PCT/EP2023/068149;202380034574.8;D;;
CN;PCT/EP2023/068149;202380034574.8;G;;
CN;PCT/EP2023/068149;202380034574.8;R;;
CN;PCT/EP2023/068149;202380034574.8;W;;
CN;PCT/EP2023/068234;202380039793.5;C;;
CN;PCT/EP2023/068234;202380039793.5;D;;
CN;PCT/EP2023/068234;202380039793.5;G;;
CN;PCT/EP2023/068234;202380039793.5;R;;
CN;PCT/EP2023/068234;202380039793.5;W;;
CN;PCT/EP2023/068308;202380035482.1;C;;
CN;PCT/EP2023/068308;202380035482.1;D;;
CN;PCT/EP2023/068308;202380035482.1;G;;
CN;PCT/EP2023/068308;202380035482.1;R;;
CN;PCT/EP2023/068308;202380035482.1;W;;
CN;PCT/EP2023/069405;202380036486.1;C;;
CN;PCT/EP2023/069405;202380036486.1;D;;
CN;PCT/EP2023/069405;202380036486.1;G;;
CN;PCT/EP2023/069405;202380036486.1;R;;
CN;PCT/EP2023/069405;202380036486.1;W;;
CN;PCT/EP2023/073786;202380037257.1;C;;
CN;PCT/EP2023/073786;202380037257.1;D;;
CN;PCT/EP2023/073786;202380037257.1;G;;
CN;PCT/EP2023/073786;202380037257.1;R;;
CN;PCT/EP2023/073786;202380037257.1;W;;
CN;PCT/EP2023/075137;202380037103.2;C;;
CN;PCT/EP2023/075137;202380037103.2;D;;
CN;PCT/EP2023/075137;202380037103.2;G;;
CN;PCT/EP2023/075137;202380037103.2;R;;
CN;PCT/EP2023/075137;202380037103.2;W;;
CN;PCT/EP2023/078033;202380034573.3;C;;
CN;PCT/EP2023/078033;202380034573.3;D;;
CN;PCT/EP2023/078033;202380034573.3;G;;
CN;PCT/EP2023/078033;202380034573.3;R;;
CN;PCT/EP2023/078033;202380034573.3;W;;
CN;PCT/EP2023/078464;202380037080.5;C;;
CN;PCT/EP2023/078464;202380037080.5;D;;
CN;PCT/EP2023/078464;202380037080.5;G;;
CN;PCT/EP2023/078464;202380037080.5;R;;
CN;PCT/EP2023/078464;202380037080.5;W;;
CN;PCT/EP2023/086911;202380031862.8;C;;
CN;PCT/EP2023/086911;202380031862.8;D;;
CN;PCT/EP2023/086911;202380031862.8;G;;
CN;PCT/EP2023/086911;202380031862.8;R;;
CN;PCT/EP2023/086911;202380031862.8;W;;
CN;PCT/EP2024/053720;202480002373.4;C;;
CN;PCT/EP2024/053720;202480002373.4;D;;
CN;PCT/EP2024/053720;202480002373.4;G;;
CN;PCT/EP2024/053720;202480002373.4;R;;
CN;PCT/EP2024/053720;202480002373.4;W;;
CN;PCT/EP2024/057359;202480002319.X;C;;
CN;PCT/EP2024/057359;202480002319.X;D;;
CN;PCT/EP2024/057359;202480002319.X;G;;
CN;PCT/EP2024/057359;202480002319.X;R;;
CN;PCT/EP2024/057359;202480002319.X;W;;
CN;PCT/ES2022/070223;202280094678.3;C;;
CN;PCT/ES2022/070223;202280094678.3;D;;
CN;PCT/ES2022/070223;202280094678.3;G;;
CN;PCT/ES2022/070223;202280094678.3;R;;
CN;PCT/ES2022/070223;202280094678.3;W;;
CN;PCT/ES2023/070122;202380035023.3;C;;
CN;PCT/ES2023/070122;202380035023.3;D;;
CN;PCT/ES2023/070122;202380035023.3;G;;
CN;PCT/ES2023/070122;202380035023.3;R;;
CN;PCT/ES2023/070122;202380035023.3;W;;
CN;PCT/ES2023/070129;202380026339.6;C;;
CN;PCT/ES2023/070129;202380026339.6;D;;
CN;PCT/ES2023/070129;202380026339.6;G;;
CN;PCT/ES2023/070129;202380026339.6;R;;
CN;PCT/ES2023/070129;202380026339.6;W;;
CN;PCT/ES2023/070208;202380035335.4;C;;
CN;PCT/ES2023/070208;202380035335.4;D;;
CN;PCT/ES2023/070208;202380035335.4;G;;
CN;PCT/ES2023/070208;202380035335.4;R;;
CN;PCT/ES2023/070208;202380035335.4;W;;
CN;PCT/ES2023/070320;202380034464.1;C;;
CN;PCT/ES2023/070320;202380034464.1;D;;
CN;PCT/ES2023/070320;202380034464.1;G;;
CN;PCT/ES2023/070320;202380034464.1;R;;
CN;PCT/ES2023/070320;202380034464.1;W;;
CN;PCT/ES2023/070415;202380034819.7;C;;
CN;PCT/ES2023/070415;202380034819.7;D;;
CN;PCT/ES2023/070415;202380034819.7;G;;
CN;PCT/ES2023/070415;202380034819.7;R;;
CN;PCT/ES2023/070415;202380034819.7;W;;
CN;PCT/FI2022/050268;202280095343.3;C;;
CN;PCT/FI2022/050268;202280095343.3;D;;
CN;PCT/FI2022/050268;202280095343.3;G;;
CN;PCT/FI2022/050268;202280095343.3;R;;
CN;PCT/FI2022/050268;202280095343.3;W;;
CN;PCT/FI2022/050269;202280095345.2;C;;
CN;PCT/FI2022/050269;202280095345.2;D;;
CN;PCT/FI2022/050269;202280095345.2;G;;
CN;PCT/FI2022/050269;202280095345.2;R;;
CN;PCT/FI2022/050269;202280095345.2;W;;
CN;PCT/FI2022/050281;202280095002.6;C;;
CN;PCT/FI2022/050281;202280095002.6;D;;
CN;PCT/FI2022/050281;202280095002.6;G;;
CN;PCT/FI2022/050281;202280095002.6;R;;
CN;PCT/FI2022/050281;202280095002.6;W;;
CN;PCT/FI2023/050140;202380036169.X;C;;
CN;PCT/FI2023/050140;202380036169.X;D;;
CN;PCT/FI2023/050140;202380036169.X;G;;
CN;PCT/FI2023/050140;202380036169.X;R;;
CN;PCT/FI2023/050140;202380036169.X;W;;
CN;PCT/FI2023/050155;202380037061.2;C;;
CN;PCT/FI2023/050155;202380037061.2;D;;
CN;PCT/FI2023/050155;202380037061.2;G;;
CN;PCT/FI2023/050155;202380037061.2;R;;
CN;PCT/FI2023/050155;202380037061.2;W;;
CN;PCT/FI2023/050209;202380034535.8;C;;
CN;PCT/FI2023/050209;202380034535.8;D;;
CN;PCT/FI2023/050209;202380034535.8;G;;
CN;PCT/FI2023/050209;202380034535.8;R;;
CN;PCT/FI2023/050209;202380034535.8;W;;
CN;PCT/FI2023/050210;202380035412.6;C;;
CN;PCT/FI2023/050210;202380035412.6;D;;
CN;PCT/FI2023/050210;202380035412.6;G;;
CN;PCT/FI2023/050210;202380035412.6;R;;
CN;PCT/FI2023/050210;202380035412.6;W;;
CN;PCT/FI2023/050213;202380037179.5;C;;
CN;PCT/FI2023/050213;202380037179.5;D;;
CN;PCT/FI2023/050213;202380037179.5;G;;
CN;PCT/FI2023/050213;202380037179.5;R;;
CN;PCT/FI2023/050213;202380037179.5;W;;
CN;PCT/FI2023/050215;202380036180.6;C;;
CN;PCT/FI2023/050215;202380036180.6;D;;
CN;PCT/FI2023/050215;202380036180.6;G;;
CN;PCT/FI2023/050215;202380036180.6;R;;
CN;PCT/FI2023/050215;202380036180.6;W;;
CN;PCT/FI2023/050220;202380034818.2;C;;
CN;PCT/FI2023/050220;202380034818.2;D;;
CN;PCT/FI2023/050220;202380034818.2;G;;
CN;PCT/FI2023/050220;202380034818.2;R;;
CN;PCT/FI2023/050220;202380034818.2;W;;
CN;PCT/FI2023/050253;202380038902.1;C;;
CN;PCT/FI2023/050253;202380038902.1;D;;
CN;PCT/FI2023/050253;202380038902.1;G;;
CN;PCT/FI2023/050253;202380038902.1;R;;
CN;PCT/FI2023/050253;202380038902.1;W;;
CN;PCT/FR2022/050560;202280095353.7;C;;
CN;PCT/FR2022/050560;202280095353.7;D;;
CN;PCT/FR2022/050560;202280095353.7;G;;
CN;PCT/FR2022/050560;202280095353.7;R;;
CN;PCT/FR2022/050560;202280095353.7;W;;
CN;PCT/FR2022/052047;202290000727.8;C;;
CN;PCT/FR2022/052047;202290000727.8;D;;
CN;PCT/FR2022/052047;202290000727.8;G;;
CN;PCT/FR2022/052047;202290000727.8;R;;
CN;PCT/FR2022/052047;202290000727.8;W;;
CN;PCT/FR2022/052456;202280090329.4;C;;
CN;PCT/FR2022/052456;202280090329.4;D;;
CN;PCT/FR2022/052456;202280090329.4;G;;
CN;PCT/FR2022/052456;202280090329.4;R;;
CN;PCT/FR2022/052456;202280090329.4;W;;
CN;PCT/FR2022/052494;202280085329.5;C;;
CN;PCT/FR2022/052494;202280085329.5;D;;
CN;PCT/FR2022/052494;202280085329.5;G;;
CN;PCT/FR2022/052494;202280085329.5;R;;
CN;PCT/FR2022/052494;202280085329.5;W;;
CN;PCT/FR2023/000027;202380036848.7;C;;
CN;PCT/FR2023/000027;202380036848.7;D;;
CN;PCT/FR2023/000027;202380036848.7;G;;
CN;PCT/FR2023/000027;202380036848.7;R;;
CN;PCT/FR2023/000027;202380036848.7;W;;
CN;PCT/FR2023/000032;202380032562.1;C;;
CN;PCT/FR2023/000032;202380032562.1;D;;
CN;PCT/FR2023/000032;202380032562.1;G;;
CN;PCT/FR2023/000032;202380032562.1;R;;
CN;PCT/FR2023/000032;202380032562.1;W;;
CN;PCT/FR2023/000061;202380036630.1;C;;
CN;PCT/FR2023/000061;202380036630.1;D;;
CN;PCT/FR2023/000061;202380036630.1;G;;
CN;PCT/FR2023/000061;202380036630.1;R;;
CN;PCT/FR2023/000061;202380036630.1;W;;
CN;PCT/FR2023/050191;202380024874.8;C;;
CN;PCT/FR2023/050191;202380024874.8;D;;
CN;PCT/FR2023/050191;202380024874.8;G;;
CN;PCT/FR2023/050191;202380024874.8;R;;
CN;PCT/FR2023/050191;202380024874.8;W;;
CN;PCT/FR2023/050211;202380034199.7;C;;
CN;PCT/FR2023/050211;202380034199.7;D;;
CN;PCT/FR2023/050211;202380034199.7;G;;
CN;PCT/FR2023/050211;202380034199.7;R;;
CN;PCT/FR2023/050211;202380034199.7;W;;
CN;PCT/FR2023/050237;202380023090.3;C;;
CN;PCT/FR2023/050237;202380023090.3;D;;
CN;PCT/FR2023/050237;202380023090.3;G;;
CN;PCT/FR2023/050237;202380023090.3;R;;
CN;PCT/FR2023/050237;202380023090.3;W;;
CN;PCT/FR2023/050246;202380023100.3;C;;
CN;PCT/FR2023/050246;202380023100.3;D;;
CN;PCT/FR2023/050246;202380023100.3;G;;
CN;PCT/FR2023/050246;202380023100.3;R;;
CN;PCT/FR2023/050246;202380023100.3;W;;
CN;PCT/FR2023/050248;202380023136.1;C;;
CN;PCT/FR2023/050248;202380023136.1;D;;
CN;PCT/FR2023/050248;202380023136.1;G;;
CN;PCT/FR2023/050248;202380023136.1;R;;
CN;PCT/FR2023/050248;202380023136.1;W;;
CN;PCT/FR2023/050255;202380033067.2;C;;
CN;PCT/FR2023/050255;202380033067.2;D;;
CN;PCT/FR2023/050255;202380033067.2;G;;
CN;PCT/FR2023/050255;202380033067.2;R;;
CN;PCT/FR2023/050255;202380033067.2;W;;
CN;PCT/FR2023/050342;202380033284.1;C;;
CN;PCT/FR2023/050342;202380033284.1;D;;
CN;PCT/FR2023/050342;202380033284.1;G;;
CN;PCT/FR2023/050342;202380033284.1;R;;
CN;PCT/FR2023/050342;202380033284.1;W;;
CN;PCT/FR2023/050418;202380034901.X;C;;
CN;PCT/FR2023/050418;202380034901.X;D;;
CN;PCT/FR2023/050418;202380034901.X;G;;
CN;PCT/FR2023/050418;202380034901.X;R;;
CN;PCT/FR2023/050418;202380034901.X;W;;
CN;PCT/FR2023/050429;202380034370.4;C;;
CN;PCT/FR2023/050429;202380034370.4;D;;
CN;PCT/FR2023/050429;202380034370.4;G;;
CN;PCT/FR2023/050429;202380034370.4;R;;
CN;PCT/FR2023/050429;202380034370.4;W;;
CN;PCT/FR2023/050441;202380030553.9;C;;
CN;PCT/FR2023/050441;202380030553.9;D;;
CN;PCT/FR2023/050441;202380030553.9;G;;
CN;PCT/FR2023/050441;202380030553.9;R;;
CN;PCT/FR2023/050441;202380030553.9;W;;
CN;PCT/FR2023/050462;202380032042.0;C;;
CN;PCT/FR2023/050462;202380032042.0;D;;
CN;PCT/FR2023/050462;202380032042.0;G;;
CN;PCT/FR2023/050462;202380032042.0;R;;
CN;PCT/FR2023/050462;202380032042.0;W;;
CN;PCT/FR2023/050497;202380035297.2;C;;
CN;PCT/FR2023/050497;202380035297.2;D;;
CN;PCT/FR2023/050497;202380035297.2;G;;
CN;PCT/FR2023/050497;202380035297.2;R;;
CN;PCT/FR2023/050497;202380035297.2;W;;
CN;PCT/FR2023/050520;202380033487.0;C;;
CN;PCT/FR2023/050520;202380033487.0;D;;
CN;PCT/FR2023/050520;202380033487.0;G;;
CN;PCT/FR2023/050520;202380033487.0;R;;
CN;PCT/FR2023/050520;202380033487.0;W;;
CN;PCT/FR2023/050523;202380035471.3;C;;
CN;PCT/FR2023/050523;202380035471.3;D;;
CN;PCT/FR2023/050523;202380035471.3;G;;
CN;PCT/FR2023/050523;202380035471.3;R;;
CN;PCT/FR2023/050523;202380035471.3;W;;
CN;PCT/FR2023/050547;202380036236.8;C;;
CN;PCT/FR2023/050547;202380036236.8;D;;
CN;PCT/FR2023/050547;202380036236.8;G;;
CN;PCT/FR2023/050547;202380036236.8;R;;
CN;PCT/FR2023/050547;202380036236.8;W;;
CN;PCT/FR2023/050550;202380034939.7;C;;
CN;PCT/FR2023/050550;202380034939.7;D;;
CN;PCT/FR2023/050550;202380034939.7;G;;
CN;PCT/FR2023/050550;202380034939.7;R;;
CN;PCT/FR2023/050550;202380034939.7;W;;
CN;PCT/FR2023/050571;202380036700.3;C;;
CN;PCT/FR2023/050571;202380036700.3;D;;
CN;PCT/FR2023/050571;202380036700.3;G;;
CN;PCT/FR2023/050571;202380036700.3;R;;
CN;PCT/FR2023/050571;202380036700.3;W;;
CN;PCT/FR2023/050572;202380035635.2;C;;
CN;PCT/FR2023/050572;202380035635.2;D;;
CN;PCT/FR2023/050572;202380035635.2;G;;
CN;PCT/FR2023/050572;202380035635.2;R;;
CN;PCT/FR2023/050572;202380035635.2;W;;
CN;PCT/GB2022/051729;202280094613.9;C;;
CN;PCT/GB2022/051729;202280094613.9;D;;
CN;PCT/GB2022/051729;202280094613.9;G;;
CN;PCT/GB2022/051729;202280094613.9;R;;
CN;PCT/GB2022/051729;202280094613.9;W;;
CN;PCT/GB2022/052689;202280083817.2;C;;
CN;PCT/GB2022/052689;202280083817.2;D;;
CN;PCT/GB2022/052689;202280083817.2;G;;
CN;PCT/GB2022/052689;202280083817.2;R;;
CN;PCT/GB2022/052689;202280083817.2;W;;
CN;PCT/GB2022/053324;202280091992.6;C;;
CN;PCT/GB2022/053324;202280091992.6;D;;
CN;PCT/GB2022/053324;202280091992.6;G;;
CN;PCT/GB2022/053324;202280091992.6;R;;
CN;PCT/GB2022/053324;202280091992.6;W;;
CN;PCT/GB2023/000014;202380035377.8;C;;
CN;PCT/GB2023/000014;202380035377.8;D;;
CN;PCT/GB2023/000014;202380035377.8;G;;
CN;PCT/GB2023/000014;202380035377.8;R;;
CN;PCT/GB2023/000014;202380035377.8;W;;
CN;PCT/GB2023/050029;202380020209.1;C;;
CN;PCT/GB2023/050029;202380020209.1;D;;
CN;PCT/GB2023/050029;202380020209.1;G;;
CN;PCT/GB2023/050029;202380020209.1;R;;
CN;PCT/GB2023/050029;202380020209.1;W;;
CN;PCT/GB2023/050107;202380017202.4;C;;
CN;PCT/GB2023/050107;202380017202.4;D;;
CN;PCT/GB2023/050107;202380017202.4;G;;
