sep=;
Office Code;IA Number;National Number;Event Type;Event Date;
EP;PCT/CN2022/082116;2022819148;R;;
EP;PCT/KR2023/003758;2023775286;C;;
EP;PCT/US2023/064699;2023717000;W;;
EP;PCT/JP2022/026618;2022950155;R;;
EP;PCT/FR2022/050530;2022718247;G;;
EP;PCT/US2023/015959;2023775624;C;;
EP;PCT/EP2023/060397;2023723137;W;;
EP;PCT/EP2023/056649;2023710908;R;;
EP;PCT/US2022/021445;2022933822;G;;
EP;PCT/CN2023/080839;2023794801;C;;
EP;PCT/CN2023/082895;2023773873;W;;
EP;PCT/JP2023/009618;2023774646;C;;
EP;PCT/CN2023/104833;2023914237;D;;
EP;PCT/EP2023/057193;2023713639;W;;
EP;PCT/IB2022/052589;2022933226;R;;
EP;PCT/SE2023/050245;2023775388;C;;
EP;PCT/US2023/015819;2023716972;W;;
EP;PCT/EP2023/050061;2023700398;R;;
EP;PCT/EP2022/057502;2022717752;G;;
EP;PCT/US2023/064735;2023775829;C;;
EP;PCT/US2023/066294;2023725547;W;;
EP;PCT/EP2023/057331;2023711109;R;;
EP;PCT/KR2022/014614;2022942841;G;;
EP;PCT/JP2023/015302;2023791821;C;;
EP;PCT/CN2023/083069;2023773911;W;;
EP;PCT/EP2023/057310;2023712896;R;;
EP;PCT/EP2023/055851;2023709415;G;;
EP;PCT/EP2024/056689;2024710746;C;;
EP;PCT/JP2023/010881;2023774865;W;;
EP;PCT/EP2023/057039;2023714483;R;;
EP;PCT/IB2023/052058;2023712340;G;;
EP;PCT/CN2022/082112;2022819144;D;;
EP;PCT/US2023/015511;2023775491;W;;
EP;PCT/FR2023/050390;2023716643;R;;
EP;PCT/US2023/062999;2023713528;G;;
EP;PCT/CN2022/095051;2022943122;D;;
EP;PCT/US2023/064776;2023775851;W;;
EP;PCT/US2023/016007;2023719946;R;;
EP;PCT/FR2023/050278;2023715569;G;;
EP;PCT/EP2023/056643;2023710907;D;;
EP;PCT/CN2023/095475;2023810993;W;;
EP;PCT/CA2023/050379;2023773401;R;;
EP;PCT/IB2023/052742;2023717642;G;;
EP;PCT/US2022/026935;2022724337;C;;
EP;PCT/EP2023/057203;2023713857;D;;
EP;PCT/JP2023/010356;2023774750;R;;
EP;PCT/JP2022/013044;2022933247;C;;
EP;PCT/EP2023/057247;2023715043;D;;
EP;PCT/US2023/015002;2023775459;R;;
EP;PCT/DE2023/100010;2023704048;C;;
EP;PCT/US2023/015704;2023717700;D;;
EP;PCT/US2023/064773;2023775849;R;;
EP;PCT/US2023/017825;2023724465;G;;
EP;PCT/FI2023/050136;2023711505;C;;
EP;PCT/EP2023/071454;2023754711;D;;
EP;PCT/JP2023/014112;2023799424;R;;
EP;PCT/CN2023/082369;2023773760;G;;
EP;PCT/EP2023/057457;2023713372;C;;
EP;PCT/JP2023/001333;2023774208;D;;
EP;PCT/CN2023/090039;2023914182;R;;
EP;PCT/JP2023/010693;2023774823;G;;
EP;PCT/EP2023/057034;2023714482;C;;
EP;PCT/JP2023/011200;2023774944;D;;
EP;PCT/CN2022/081894;2022932533;W;;
EP;PCT/US2023/015686;2023775520;G;;
EP;PCT/US2023/015830;2023717324;C;;
EP;PCT/US2023/015807;2023775565;D;;
EP;PCT/EP2023/050092;2023700408;W;;
EP;PCT/US2023/064810;2023775871;G;;
EP;PCT/EP2023/062747;2023726120;C;;
EP;PCT/CN2023/087238;2023787625;D;;
EP;PCT/EP2023/057384;2023711500;W;;
EP;PCT/US2023/017688;2023812298;G;;
EP;PCT/CN2023/082613;2023773818;C;;
EP;PCT/CN2023/090365;2023822796;D;;
EP;PCT/EP2023/057313;2023712898;W;;
EP;PCT/CN2022/082585;2022932632;R;;
EP;PCT/JP2023/010940;2023774881;C;;
EP;PCT/EP2023/057119;2023714646;W;;
EP;PCT/EP2023/057090;2023715425;W;;
EP;PCT/KR2022/004396;2022935799;R;;
EP;PCT/US2023/015592;2023775499;C;;
EP;PCT/IB2023/052754;2023718342;W;;
EP;PCT/EP2023/054797;2023706374;R;;
EP;PCT/US2022/052610;2022850778;G;;
EP;PCT/US2023/064788;2023775859;C;;
EP;PCT/US2023/022957;2023732733;W;;
EP;PCT/EP2023/056997;2023712023;R;;
EP;PCT/CN2022/119401;2022958494;G;;
EP;PCT/JP2023/018598;2023811731;C;;
EP;PCT/IL2023/050284;2023774144;W;;
EP;PCT/EP2023/057225;2023713097;R;;
EP;PCT/EP2023/055691;2023710827;G;;
EP;PCT/CN2022/105997;2022932943;D;;
EP;PCT/KR2023/002633;2023775182;W;;
EP;PCT/GB2023/050726;2023715214;R;;
EP;PCT/EP2023/056753;2023712841;G;;
EP;PCT/JP2022/013508;2022933316;D;;
EP;PCT/US2023/015791;2023775556;W;;
EP;PCT/EP2023/057491;2023717407;R;;
EP;PCT/EP2023/057238;2023713866;G;;
EP;PCT/US2023/061261;2023706518;D;;
EP;PCT/JP2023/006483;2023791520;W;;
EP;PCT/US2023/020024;2023725897;R;;
EP;PCT/IB2023/052772;2023716669;G;;
EP;PCT/EP2023/057348;2023711110;D;;
EP;PCT/KR2023/009335;2023831973;W;;
EP;PCT/EP2023/057182;2023712888;D;;
EP;PCT/JP2023/000829;2023774196;R;;
EP;PCT/GB2023/050717;2023719050;G;;
EP;PCT/EP2022/064733;2022734170;C;;
EP;PCT/EP2023/057499;2023713886;D;;
EP;PCT/JP2023/010703;2023774827;R;;
EP;PCT/CN2022/089026;2022938865;C;;
EP;PCT/FR2023/000027;2023716632;D;;
EP;PCT/US2023/015700;2023775525;R;;
EP;PCT/FR2023/050195;2023709248;C;;
EP;PCT/GB2023/050721;2023718799;D;;
EP;PCT/US2023/064834;2023775881;R;;
EP;PCT/AU2023/050203;2023773361;G;;
EP;PCT/EP2023/057019;2023712256;C;;
EP;PCT/US2023/015306;2023764551;D;;
EP;PCT/KR2023/006103;2023803761;R;;
EP;PCT/JP2023/005586;2023774333;G;;
EP;PCT/IB2023/052825;2023713766;C;;
EP;PCT/JP2023/008328;2023774482;D;;
EP;PCT/CN2022/082452;2022719775;W;;
EP;PCT/KR2023/001062;2023775139;G;;
EP;PCT/DE2023/100230;2023715743;C;;
EP;PCT/KR2023/003720;2023775268;D;;
EP;PCT/JP2022/016616;2022935442;W;;
EP;PCT/US2023/016094;2023775670;G;;
EP;PCT/US2023/015803;2023718097;C;;
EP;PCT/US2023/015936;2023775611;D;;
EP;PCT/IL2023/050113;2023707499;W;;
EP;PCT/KR2023/004518;2023784960;G;;
EP;PCT/CN2023/071869;2023740060;C;;
EP;PCT/CN2023/088548;2023795076;D;;
EP;PCT/EP2023/057044;2023712032;W;;
EP;PCT/US2023/016126;2023865998;G;;
EP;PCT/IL2023/050286;2023774146;C;;
EP;PCT/KR2023/020792;2023904070;D;;
EP;PCT/EP2023/057244;2023713359;W;;
EP;PCT/EP2022/063068;2022729500;R;;
EP;PCT/KR2023/003695;2023775251;C;;
EP;PCT/IB2023/052776;2023716672;W;;
EP;PCT/CN2022/089609;2022939006;R;;
EP;PCT/US2022/053944;2022854574;G;;
EP;PCT/US2023/016014;2023775641;C;;
EP;PCT/IL2023/050289;2023718850;W;;
EP;PCT/EP2023/055688;2023709989;R;;
EP;PCT/JP2022/013366;2022933293;G;;
EP;PCT/JP2023/004012;2023784520;C;;
EP;PCT/CN2023/081856;2023773694;W;;
EP;PCT/EP2023/057131;2023712268;R;;
EP;PCT/EP2023/052548;2023703191;G;;
EP;PCT/KR2023/009952;2023850281;C;;
EP;PCT/JP2023/009554;2023774634;W;;
EP;PCT/EP2023/057166;2023713850;R;;
EP;PCT/EP2023/056732;2023711093;G;;
EP;PCT/IB2022/000141;2022722885;D;;
EP;PCT/SE2023/050233;2023775385;W;;
EP;PCT/EP2023/057506;2023715441;R;;
EP;PCT/EP2023/057360;2023713109;G;;
EP;PCT/CN2022/089398;2022938958;D;;
EP;PCT/US2023/063806;2023775786;W;;
EP;PCT/DE2023/100202;2023719273;R;;
EP;PCT/IB2023/052615;2023714335;G;;
EP;PCT/EP2023/055209;2023709171;D;;
EP;PCT/CN2023/084406;2023794914;W;;
EP;PCT/AU2023/050207;2023773365;R;;
EP;PCT/US2023/015789;2023717322;G;;
EP;PCT/CN2023/090990;2023881153;W;;
EP;PCT/EP2023/057368;2023712910;D;;
EP;PCT/JP2023/008039;2023774447;R;;
EP;PCT/CN2022/082465;2022932615;C;;
EP;PCT/IB2023/052702;2023714337;D;;
EP;PCT/JP2023/011518;2023775026;R;;
EP;PCT/CN2022/117825;2022957729;C;;
EP;PCT/US2023/015695;2023717311;D;;
EP;PCT/US2023/016118;2023775678;R;;
EP;PCT/US2023/015645;2023719939;G;;
EP;PCT/US2023/062690;2023710644;C;;
EP;PCT/EP2023/060276;2023721337;D;;
EP;PCT/KR2023/004216;2023781369;R;;
EP;PCT/CA2023/050376;2023773399;G;;
EP;PCT/EP2023/057217;2023712539;C;;
EP;PCT/CN2023/082449;2023773774;D;;
EP;PCT/KR2023/012822;2023860854;R;;
EP;PCT/JP2023/010258;2023774728;G;;
EP;PCT/FI2023/050150;2023714077;C;;
EP;PCT/JP2023/008722;2023774527;D;;
EP;PCT/EP2022/060256;2022723590;W;;
EP;PCT/US2023/015487;2023775488;G;;
EP;PCT/GB2023/050733;2023716352;C;;
EP;PCT/US2023/013516;2023775434;D;;
EP;PCT/CN2022/090606;2022939344;W;;
EP;PCT/US2023/064771;2023775847;G;;
EP;PCT/US2023/064759;2023718584;C;;
EP;PCT/US2023/064686;2023775814;D;;
EP;PCT/EP2023/055113;2023709600;W;;
EP;PCT/CN2023/092750;2023802851;G;;
EP;PCT/CN2023/081205;2023773654;C;;
EP;PCT/JP2023/004097;2023795847;D;;
EP;PCT/EP2023/057151;2023712276;W;;
EP;PCT/KR2023/016206;2023928991;G;;
EP;PCT/JP2023/010755;2023774835;D;;
EP;PCT/US2022/028622;2022734388;W;;
EP;PCT/US2023/015303;2023775474;G;;
EP;PCT/EP2023/057209;2023716404;C;;
EP;PCT/US2023/010617;2023775422;D;;
EP;PCT/CN2022/137186;2022967554;W;;
EP;PCT/US2023/063597;2023775784;G;;
EP;PCT/US2023/064881;2023719610;C;;
EP;PCT/JP2023/008441;2023779290;D;;
EP;PCT/EP2023/025098;2023710219;W;;
EP;PCT/IL2023/050400;2023803155;G;;
EP;PCT/CA2023/050371;2023773395;C;;
EP;PCT/JP2023/019640;2023815948;D;;
EP;PCT/EP2023/057430;2023712562;W;;
EP;PCT/EP2024/056278;2024709420;G;;
EP;PCT/JP2023/010254;2023774726;C;;
EP;PCT/IB2023/052374;2023713971;W;;
EP;PCT/EP2023/057389;2023715058;W;;
EP;PCT/JP2022/045281;2022933648;R;;
EP;PCT/US2023/015473;2023775486;C;;
EP;PCT/US2023/016101;2023717337;W;;
EP;PCT/EP2023/050085;2023700405;R;;
EP;PCT/EP2022/062058;2022727312;G;;
EP;PCT/US2023/064766;2023775844;C;;
EP;PCT/IB2023/000168;2023723249;W;;
EP;PCT/EP2023/056189;2023711010;R;;
EP;PCT/CN2022/088642;2022937998;G;;
EP;PCT/JP2023/016211;2023796354;C;;
EP;PCT/ES2023/070170;2023774062;W;;
EP;PCT/EP2023/057391;2023712914;R;;
EP;PCT/EP2023/055241;2023709362;G;;
EP;PCT/CN2023/131643;2023908691;C;;
EP;PCT/JP2023/010412;2023774766;W;;
EP;PCT/US2023/064317;2023714460;R;;
EP;PCT/EP2023/056690;2023712486;G;;
EP;PCT/CN2022/082808;2022932676;D;;
EP;PCT/US2023/015663;2023775514;W;;
EP;PCT/US2023/015624;2023717297;R;;
EP;PCT/EP2023/057230;2023713862;G;;
EP;PCT/EP2023/050060;2023700397;D;;
EP;PCT/US2023/064804;2023775868;W;;
EP;PCT/US2023/015846;2023719942;R;;
EP;PCT/IB2023/052816;2023715605;G;;
EP;PCT/EP2023/055884;2023710310;D;;
EP;PCT/US2023/021479;2023808085;W;;
EP;PCT/CN2023/082263;2023773743;R;;
EP;PCT/FI2023/050162;2023718309;G;;
EP;PCT/CN2022/082207;2022932571;C;;
EP;PCT/SE2023/050218;2023713448;D;;
EP;PCT/JP2023/009286;2023774589;R;;
EP;PCT/US2022/049168;2022933854;C;;
EP;PCT/EP2023/057454;2023715437;D;;
EP;PCT/US2023/015405;2023775477;R;;
EP;PCT/EP2023/055492;2023707983;C;;
EP;PCT/IB2023/052717;2023718040;D;;
EP;PCT/US2023/064596;2023775805;R;;
EP;PCT/US2023/025560;2023741186;G;;
EP;PCT/EP2023/056063;2023712172;C;;
EP;PCT/EP2023/000031;2023740933;D;;
EP;PCT/JP2023/017299;2023803539;R;;
EP;PCT/IN2023/050276;2023774173;G;;
EP;PCT/IB2023/052812;2023713169;C;;
EP;PCT/IL2023/050247;2023774139;D;;
EP;PCT/EP2024/061843;2024723131;R;;
EP;PCT/JP2023/011093;2023774920;G;;
EP;PCT/US2023/063855;2023714965;C;;
EP;PCT/JP2023/011400;2023774999;D;;
EP;PCT/JP2022/045709;2022933654;W;;
EP;PCT/US2023/015760;2023775541;G;;
EP;PCT/US2023/015866;2023717326;C;;
EP;PCT/US2023/015875;2023775585;D;;
EP;PCT/EP2023/052881;2023704292;W;;
EP;PCT/CN2023/084665;2023778283;G;;
EP;PCT/IB2023/052806;2023723251;C;;
EP;PCT/CN2023/087398;2023791066;D;;
EP;PCT/EP2023/056309;2023711039;W;;
EP;PCT/US2023/023914;2023820280;G;;
EP;PCT/CN2023/082123;2023773720;C;;
EP;PCT/CN2023/087841;2023834443;D;;
EP;PCT/IB2023/052164;2023712954;W;;
EP;PCT/JP2022/013202;2022933270;R;;
EP;PCT/JP2023/010618;2023774807;C;;
EP;PCT/IB2023/052760;2023714343;W;;
EP;PCT/IB2023/052720;2023715251;W;;
EP;PCT/KR2022/021570;2022933790;R;;
EP;PCT/US2023/015672;2023775517;C;;
EP;PCT/US2023/064787;2023717793;W;;
EP;PCT/US2023/060938;2023705909;R;;
EP;PCT/CN2022/082116;2022819148;G;;
EP;PCT/US2023/064809;2023775870;C;;
EP;PCT/US2023/013933;2023760731;W;;
EP;PCT/US2023/013956;2023711870;R;;
EP;PCT/JP2022/026618;2022950155;G;;
EP;PCT/CN2023/094969;2023814976;C;;
EP;PCT/JP2023/006887;2023774385;W;;
EP;PCT/GB2023/050700;2023713423;R;;
EP;PCT/EP2023/056649;2023710908;G;;
EP;PCT/CN2022/082064;2022932553;D;;
EP;PCT/JP2023/011182;2023774937;W;;
EP;PCT/EP2023/057232;2023715040;R;;
EP;PCT/EP2023/057248;2023712893;G;;
EP;PCT/US2022/048487;2022933852;D;;
EP;PCT/US2023/016065;2023775657;W;;
EP;PCT/US2023/064894;2023718154;R;;
EP;PCT/GB2023/050662;2023714268;G;;
EP;PCT/EP2023/054795;2023706373;D;;
EP;PCT/KR2023/005024;2023788622;W;;
EP;PCT/AT2023/060182;2023742179;R;;
EP;PCT/EP2023/057514;2023716411;G;;
EP;PCT/EP2023/056251;2023711964;D;;
EP;PCT/CN2023/091770;2023848955;W;;
EP;PCT/EP2023/056584;2023712819;D;;
EP;PCT/IB2023/052404;2023774088;R;;
EP;PCT/GB2023/050463;2023719847;G;;
EP;PCT/EP2022/063166;2022730085;C;;
EP;PCT/EP2023/057237;2023713865;D;;
EP;PCT/JP2023/010396;2023774762;R;;
EP;PCT/CN2022/093731;2022942058;C;;
EP;PCT/US2023/015659;2023716064;D;;
EP;PCT/US2023/015777;2023775547;R;;
EP;PCT/EP2023/056294;2023710032;C;;
EP;PCT/US2023/015967;2023719517;D;;
EP;PCT/JP2023/010135;2023779628;R;;
EP;PCT/CA2023/050362;2023773387;G;;
EP;PCT/EP2023/057228;2023712292;C;;
EP;PCT/CN2023/078107;2023773555;D;;
EP;PCT/US2023/024488;2023824420;R;;
EP;PCT/JP2023/007563;2023774412;G;;
EP;PCT/GB2023/050623;2023713743;C;;
EP;PCT/JP2023/007742;2023774426;D;;
EP;PCT/IB2022/052668;2022720761;W;;
EP;PCT/KR2023/003898;2023775339;G;;
EP;PCT/GB2023/050723;2023715579;C;;
EP;PCT/KR2023/003797;2023775301;D;;
EP;PCT/US2022/021556;2022933827;W;;
EP;PCT/US2023/015909;2023775598;G;;
EP;PCT/FR2023/050417;2023718657;C;;
EP;PCT/US2023/015972;2023775627;D;;
EP;PCT/EP2023/053842;2023706545;W;;
EP;PCT/CN2023/085068;2023794938;G;;
EP;PCT/JP2023/007369;2023760220;C;;
EP;PCT/CN2023/085678;2023794952;D;;
EP;PCT/EP2023/056539;2023712187;W;;
EP;PCT/CN2023/103393;2023854108;G;;
EP;PCT/JP2023/008485;2023774504;C;;
EP;PCT/KR2023/013296;2023863484;D;;
EP;PCT/EP2023/025121;2023713830;W;;
EP;PCT/EP2022/077649;2022798328;R;;
EP;PCT/KR2023/000908;2023775136;C;;
EP;PCT/IB2023/052632;2023716928;W;;
EP;PCT/CN2022/127399;2022963005;R;;
EP;PCT/CN2022/082400;2022932606;G;;
EP;PCT/US2023/016080;2023775661;C;;
EP;PCT/US2023/064747;2023720503;W;;
EP;PCT/US2023/012872;2023709533;R;;
EP;PCT/JP2022/013585;2022933335;G;;
EP;PCT/JP2023/014951;2023791773;C;;
EP;PCT/CN2023/078335;2023773559;W;;
EP;PCT/EP2023/057164;2023712282;R;;
EP;PCT/US2023/010585;2023705717;G;;
EP;PCT/CN2023/103009;2023830296;C;;
EP;PCT/JP2023/010248;2023774722;W;;
EP;PCT/DE2023/100212;2023714205;R;;
EP;PCT/AT2023/060070;2023711939;G;;
EP;PCT/EP2022/081950;2022817719;D;;
EP;PCT/US2023/010418;2023775419;W;;
EP;PCT/IB2023/052553;2023715594;R;;
EP;PCT/EP2023/057104;2023713348;G;;
EP;PCT/CN2022/089575;2022938997;D;;
EP;PCT/US2023/064763;2023775842;W;;
EP;PCT/IB2023/052755;2023718343;R;;
EP;PCT/EP2023/057327;2023715051;G;;
EP;PCT/EP2023/055540;2023709668;D;;
EP;PCT/KR2023/005514;2023796723;W;;
EP;PCT/CA2023/050366;2023773391;R;;
EP;PCT/US2023/064785;2023717379;G;;
EP;PCT/KR2024/002761;2024708962;W;;
EP;PCT/EP2023/057196;2023713095;D;;
EP;PCT/JP2023/007716;2023774425;R;;
EP;PCT/CN2022/082616;2022932645;C;;
EP;PCT/NL2023/050149;2023714370;D;;
EP;PCT/NZ2023/050035;2023775376;R;;
EP;PCT/EP2023/050522;2023700728;C;;
EP;PCT/US2023/015748;2023717317;D;;
EP;PCT/US2023/015926;2023775605;R;;
EP;PCT/ES2023/070176;2023719807;G;;
EP;PCT/EP2023/056433;2023710364;C;;
EP;PCT/EP2023/062475;2023723598;D;;
EP;PCT/CN2023/089001;2023795110;R;;
EP;PCT/CN2023/079471;2023773587;G;;
EP;PCT/EP2023/057308;2023712895;C;;
EP;PCT/CN2023/083044;2023773898;D;;
EP;PCT/KR2023/011629;2023863358;R;;
EP;PCT/JP2023/009007;2023774557;G;;
EP;PCT/EP2023/025128;2023714209;C;;
EP;PCT/FR2023/050330;2023714790;D;;
EP;PCT/KR2023/003754;2023775284;R;;
EP;PCT/EP2023/051123;2023701100;C;;
EP;PCT/US2023/064752;2023717377;D;;
EP;PCT/US2023/015949;2023775619;R;;
EP;PCT/EP2023/060367;2023721360;G;;
EP;PCT/US2023/062490;2023711346;C;;
EP;PCT/EP2023/061983;2023724813;D;;
EP;PCT/CN2023/090761;2023795450;R;;
EP;PCT/CN2023/082882;2023773869;G;;
EP;PCT/EP2023/057359;2023712909;C;;
EP;PCT/ES2023/070134;2023774053;D;;
EP;PCT/KR2023/019590;2023898347;R;;
EP;PCT/JP2023/010218;2023774717;G;;
EP;PCT/IB2023/052431;2023714322;C;;
EP;PCT/JP2023/010944;2023774883;D;;
EP;PCT/JP2022/045133;2022932497;W;;
EP;PCT/US2023/011358;2023775425;G;;
EP;PCT/US2023/015491;2023717289;C;;
EP;PCT/US2023/015639;2023775508;D;;
EP;PCT/CN2022/108687;2022952403;W;;
EP;PCT/US2023/064697;2023775816;G;;
EP;PCT/US2023/016194;2023720404;C;;
EP;PCT/US2023/064794;2023775863;D;;
EP;PCT/EP2023/055663;2023710272;W;;
EP;PCT/KR2023/003348;2023799554;G;;
EP;PCT/CN2023/080879;2023773631;C;;
EP;PCT/KR2023/006670;2023807902;D;;
EP;PCT/IB2023/052385;2023712619;W;;
EP;PCT/CN2024/080838;2024790250;G;;
EP;PCT/JP2023/009753;2023774662;C;;
EP;PCT/IB2023/052530;2023714104;W;;
EP;PCT/GB2023/050741;2023715220;W;;
EP;PCT/JP2022/047343;2022933678;R;;
EP;PCT/US2023/015279;2023775473;C;;
EP;PCT/CN2023/082518;2023718162;W;;
EP;PCT/EP2023/053583;2023705363;R;;
EP;PCT/EP2022/063068;2022729500;G;;
EP;PCT/US2023/063569;2023775783;C;;
EP;PCT/US2023/020207;2023726717;W;;
EP;PCT/EP2023/056530;2023711722;R;;
EP;PCT/CN2022/089609;2022939006;G;;
EP;PCT/KR2023/003155;2023799547;C;;
EP;PCT/JP2023/004419;2023774282;W;;
EP;PCT/EP2023/057128;2023713088;R;;
EP;PCT/EP2023/055688;2023709989;G;;
EP;PCT/EP2024/056221;2024712169;C;;
EP;PCT/JP2023/011002;2023774901;W;;
EP;PCT/NL2023/050142;2023714364;R;;
EP;PCT/EP2023/057131;2023712268;G;;
EP;PCT/KR2022/018849;2022933780;D;;
EP;PCT/US2023/015735;2023775531;W;;
EP;PCT/IB2023/052768;2023717246;R;;
EP;PCT/EP2023/057166;2023713850;G;;
EP;PCT/EP2023/050256;2023700611;D;;
EP;PCT/US2023/064885;2023775903;W;;
EP;PCT/EP2023/059875;2023719757;R;;
EP;PCT/EP2023/057506;2023715441;G;;
EP;PCT/EP2023/056134;2023710996;D;;
EP;PCT/JP2023/020206;2023823698;W;;
EP;PCT/EP2023/056848;2023712507;D;;
EP;PCT/CN2023/082901;2023773874;R;;
EP;PCT/DE2023/100202;2023719273;G;;
EP;PCT/EP2022/057678;2022717586;C;;
EP;PCT/EP2023/057545;2023713663;D;;
EP;PCT/JP2023/010395;2023774761;R;;
EP;PCT/CN2022/087089;2022936945;C;;
EP;PCT/US2023/014133;2023715289;D;;
EP;PCT/US2023/011209;2023775424;R;;
EP;PCT/IB2023/051185;2023706859;C;;
EP;PCT/US2023/015981;2023718103;D;;
EP;PCT/CN2023/085200;2023778399;R;;
EP;PCT/IB2023/055596;2023742405;G;;
EP;PCT/EP2023/057124;2023712038;C;;
EP;PCT/US2023/065606;2023741215;D;;
EP;PCT/US2023/019409;2023797065;R;;
EP;PCT/IB2023/052309;2023774084;G;;
EP;PCT/EP2023/057292;2023713361;C;;
EP;PCT/JP2023/001563;2023774213;D;;
EP;PCT/CN2024/090615;2024786341;R;;
EP;PCT/JP2023/011240;2023774952;G;;
EP;PCT/EP2023/057561;2023714682;C;;
EP;PCT/KR2023/001207;2023775144;D;;
EP;PCT/JP2022/013316;2022933281;W;;
EP;PCT/US2023/015841;2023775576;G;;
EP;PCT/US2023/064818;2023717794;C;;
EP;PCT/US2023/016031;2023775647;D;;
EP;PCT/EP2023/053835;2023704998;W;;
EP;PCT/EP2023/076370;2023782155;G;;
EP;PCT/US2023/019553;2023725480;C;;
EP;PCT/CN2023/084846;2023784211;D;;
EP;PCT/EP2023/056715;2023711089;W;;
EP;PCT/US2023/024678;2023824433;G;;
EP;PCT/IN2023/050274;2023774172;C;;
EP;PCT/CN2023/110237;2023849355;D;;
EP;PCT/AT2023/060082;2023713268;W;;
EP;PCT/EP2022/057315;2022717371;R;;
EP;PCT/JP2023/011072;2023774917;C;;
EP;PCT/NL2023/050146;2023714368;W;;
EP;PCT/EP2023/057509;2023715444;W;;
EP;PCT/US2022/038130;2022933846;R;;
EP;PCT/US2023/015747;2023775537;C;;
EP;PCT/US2023/064301;2023718701;W;;
EP;PCT/US2023/061086;2023706952;R;;
EP;PCT/IB2022/052589;2022933226;G;;
EP;PCT/JP2023/005971;2023779024;C;;
EP;PCT/CA2023/050335;2023773382;W;;
EP;PCT/IB2023/052514;2023712099;R;;
EP;PCT/EP2023/050061;2023700398;G;;
EP;PCT/CN2023/100447;2023823221;C;;
EP;PCT/JP2023/004904;2023774306;W;;
EP;PCT/EP2023/057093;2023713626;R;;
EP;PCT/EP2023/057331;2023711109;G;;
EP;PCT/EP2022/057682;2022717589;D;;
EP;PCT/NO2023/050041;2023775373;W;;
EP;PCT/GB2023/050713;2023715209;R;;
EP;PCT/EP2023/057310;2023712896;G;;
EP;PCT/CN2022/088026;2022937833;D;;
EP;PCT/US2023/016138;2023775688;W;;
EP;PCT/US2023/064690;2023718140;R;;
EP;PCT/EP2023/057039;2023714483;G;;
EP;PCT/EP2023/055033;2023707399;D;;
EP;PCT/CN2023/091323;2023795573;W;;
EP;PCT/US2023/025799;2023741203;R;;
EP;PCT/FR2023/050390;2023716643;G;;
EP;PCT/EP2023/056872;2023712234;D;;
EP;PCT/CN2023/128350;2023880893;W;;
EP;PCT/EP2023/057241;2023712892;D;;
EP;PCT/IB2023/052782;2023774110;R;;
EP;PCT/EP2023/057189;2023712289;C;;
EP;PCT/GB2023/050652;2023714263;D;;
EP;PCT/JP2023/011315;2023774973;R;;
EP;PCT/CN2022/088932;2022938851;C;;
EP;PCT/US2023/015864;2023716741;D;;
EP;PCT/US2023/015856;2023775582;R;;
EP;PCT/EP2023/055141;2023708760;C;;
EP;PCT/IS2023/050003;2023720189;D;;
EP;PCT/CN2023/085396;2023784221;R;;
EP;PCT/US2023/064344;2023771591;G;;
EP;PCT/EP2023/057154;2023712531;C;;
EP;PCT/CN2023/070627;2023773429;D;;
EP;PCT/KR2023/008461;2023827468;R;;
EP;PCT/JP2023/006575;2023774369;G;;
EP;PCT/EP2023/057392;2023714215;C;;
EP;PCT/JP2023/009910;2023774678;D;;
EP;PCT/JP2022/013157;2022933263;W;;
EP;PCT/KR2023/003749;2023775280;G;;
EP;PCT/EP2023/057531;2023715447;C;;
EP;PCT/NZ2023/050011;2023775375;D;;
EP;PCT/KR2022/019811;2022936648;W;;
EP;PCT/US2023/015943;2023775615;G;;
EP;PCT/US2023/016059;2023718866;C;;
EP;PCT/US2023/064741;2023775832;D;;
EP;PCT/EP2023/055769;2023709204;W;;
EP;PCT/US2023/019554;2023792624;G;;
EP;PCT/CA2023/050361;2023773386;C;;
EP;PCT/CN2023/091264;2023799210;D;;
EP;PCT/EP2023/057323;2023712040;W;;
EP;PCT/KR2023/018927;2023895036;G;;
EP;PCT/JP2023/007515;2023774409;C;;
EP;PCT/CN2024/079890;2024763285;D;;
EP;PCT/EP2023/057100;2023713629;W;;
EP;PCT/KR2022/014581;2022925078;R;;
EP;PCT/KR2023/003875;2023775330;C;;
EP;PCT/IT2023/050084;2023717268;W;;
EP;PCT/CN2022/116177;2022950001;R;;
EP;PCT/CN2022/082585;2022932632;G;;
EP;PCT/US2023/015896;2023775593;C;;
EP;PCT/US2023/016055;2023719518;W;;
EP;PCT/US2023/062495;2023710169;R;;
EP;PCT/KR2022/004396;2022935799;G;;
EP;PCT/CN2023/090571;2023795402;C;;
EP;PCT/CA2023/050385;2023773405;W;;
EP;PCT/US2023/013764;2023712662;R;;
EP;PCT/EP2023/054797;2023706374;G;;
EP;PCT/KR2023/012061;2023863372;C;;
EP;PCT/JP2023/010383;2023774758;W;;
EP;PCT/EP2023/057566;2023713893;R;;
EP;PCT/EP2023/056997;2023712023;G;;
EP;PCT/EP2022/079572;2022808791;D;;
EP;PCT/US2023/015075;2023775462;W;;
EP;PCT/US2023/064404;2023716396;R;;
EP;PCT/EP2023/057225;2023713097;G;;
EP;PCT/CN2022/107977;2022942323;D;;
EP;PCT/US2023/021422;2023775772;W;;
EP;PCT/US2023/015915;2023718864;R;;
